mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0.01999049186706543,0.0009742826082937893,0.004997062683105469,0.00045540081593355055,3,{'max_depth': 3},0.8873527905785971,0.8714797747055811,0.8981054787506401,0.9032258064516129,0.9021516393442623,0.8924630979661388,0.011899204053620065,3,0.9001408270387915,0.8936115734220971,0.898476507489438,0.895916015875048,0.8963133640552995,0.8968916575761348,0.002241165037540385,0.6180555555555556,0.5088062622309197,0.6238185255198487,0.6724436741767764,0.6595365418894831,0.6165321118745167,0.05768146181553767,4,0.6581945661700263,0.6006727534839019,0.6257668711656442,0.6445124617402711,0.6490467937608319,0.635638689264135,0.020432122477625107,0.5816993464052288,0.4262295081967213,0.5409836065573771,0.6360655737704918,0.6065573770491803,0.5583070823957998,0.07302911796253658,7,0.6155737704918033,0.5118755118755118,0.542997542997543,0.6036036036036037,0.6134316134316135,0.577496408480015,0.04223525513281029
0.02745647430419922,0.0011872311291098725,0.005354738235473633,0.00022545940959055137,5,{'max_depth': 5},0.8883768561187916,0.8914490527393754,0.9001536098310292,0.9078341013824884,0.9052254098360656,0.8986078059815499,0.007579271735706069,1,0.9120471130457047,0.9092305722698758,0.9105108180770708,0.9098706951734733,0.9110343061955966,0.9105387009523442,0.0009673821815363857,0.6036363636363636,0.5891472868217055,0.644808743169399,0.6896551724137931,0.663023679417122,0.6380542490916766,0.03717050638990444,1,0.6794213719085395,0.6536394723986322,0.6946264744429882,0.6823104693140795,0.6923417441345728,0.6804679064397624,0.014599371322593306,0.5424836601307189,0.49836065573770494,0.580327868852459,0.6557377049180327,0.5967213114754099,0.574726240222865,0.05281913531954758,4,0.5967213114754099,0.547911547911548,0.6511056511056511,0.6191646191646192,0.6404586404586404,0.6110723540231737,0.036679540105510465
0.03498330116271973,0.0010534661214878541,0.005028533935546875,0.00021812208925977547,7,{'max_depth': 7},0.8796722990271377,0.8940092165898618,0.8955453149001537,0.905273937532002,0.9016393442622951,0.8952280224622902,0.008781709977536542,2,0.9244654973754961,0.9253616694405326,0.925489694021252,0.9224171040839841,0.9254992319508448,0.9246466393744219,0.0011792000058885497,0.591304347826087,0.6215722120658135,0.6433566433566433,0.6714031971580817,0.6431226765799256,0.6341518153973101,0.026634648668417787,2,0.7370766488413547,0.7360796740606609,0.7478336221837089,0.7289803220035778,0.7417923691215617,0.7383525272421727,0.006266667882668576,0.5555555555555556,0.5573770491803278,0.6032786885245902,0.6196721311475409,0.5672131147540984,0.5806193078324225,0.026025721202436514,2,0.6778688524590164,0.6658476658476659,0.7067977067977068,0.6674856674856675,0.6846846846846847,0.6805369154549483,0.01483280714674072
0.04357819557189942,0.0011343519876698782,0.005468320846557617,0.0002768628971945655,10,{'max_depth': 10},0.8776241679467486,0.8812083973374296,0.8812083973374296,0.8970814132104454,0.8908811475409836,0.8856007046746074,0.007237397474358578,4,0.9555754704903341,0.9559595442324926,0.9590321341697606,0.9531430034566637,0.9626216077828981,0.9572663520264297,0.0032669735597977852,0.5996649916247906,0.6054421768707483,0.6,0.6492146596858639,0.6333907056798623,0.6175425067722531,0.020139780307768206,3,0.850752688172043,0.8521066208082545,0.8625429553264605,0.8391915641476274,0.875532821824382,0.8560253300557534,0.012243809730001092,0.5849673202614379,0.5836065573770491,0.5704918032786885,0.6098360655737705,0.6032786885245902,0.5904360870031072,0.014252129105855695,1,0.8106557377049181,0.8116298116298116,0.8222768222768223,0.7821457821457821,0.8411138411138411,0.813564398974235,0.019153122481689204
0.04986753463745117,0.001545774523664585,0.005333709716796875,0.00026484041446120555,15,{'max_depth': 15},0.8463901689708141,0.8632872503840245,0.8689196108550947,0.8832565284178188,0.8816598360655737,0.8687026789386652,0.0134679210156987,5,0.9906542056074766,0.9907822301881961,0.9914223530917936,0.9903981564460377,0.9909114183307731,0.9908336727328555,0.0003397405373432596,0.5398773006134969,0.5700483091787439,0.5704697986577181,0.6109215017064846,0.6037735849056604,0.5790180990124207,0.025753422503386716,5,0.9696213066999584,0.9703947368421053,0.9718369062631358,0.9685534591194969,0.9702555509007121,0.9701323919650818,0.001071783469670044,0.5751633986928104,0.580327868852459,0.5573770491803278,0.5868852459016394,0.5770491803278689,0.5753605485910211,0.009836559509915277,3,0.9549180327868853,0.9664209664209664,0.9467649467649467,0.9459459459459459,0.9484029484029484,0.9524905680643385,0.007645548192070154
0.05231995582580566,0.0015212145638244692,0.005110979080200195,0.0001516089478317786,20,{'max_depth': 20},0.8438300051203277,0.8673835125448028,0.8607270865335381,0.8699436763952892,0.8688524590163934,0.8621473479220703,0.009702585862894514,6,0.9996159262578415,0.9991038279349636,0.998207655869927,0.998719754192805,0.9994879672299027,0.999027026297088,0.0005159364770737628,0.5285935085007728,0.5747126436781609,0.5511551155115512,0.5916398713826366,0.5816993464052288,0.56556009709567,0.02279662813164733,6,0.9987689782519491,0.9971393543114018,0.9942434210526315,0.9958881578947368,0.9983593109105825,0.9968798444842604,0.0016588648800852695,0.5588235294117647,0.5737704918032787,0.5475409836065573,0.6032786885245902,0.5836065573770491,0.573404050144648,0.01938148212724939,5,0.9975409836065574,0.9991809991809992,0.9901719901719902,0.9918099918099919,0.9967239967239967,0.9950855922987071,0.003474441465569668
0.05171294212341308,0.0011059343575685993,0.005177068710327149,0.00012715830007019432,,{'max_depth': None},0.840757808499744,0.8643113159242192,0.8607270865335381,0.8668714797747056,0.8642418032786885,0.859381898802179,0.009515018838170986,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5237366003062787,0.5705024311183144,0.5540983606557377,0.5737704918032787,0.5634266886326195,0.5571069145032458,0.017998241495894608,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5588235294117647,0.5770491803278689,0.5540983606557377,0.5737704918032787,0.5606557377049181,0.5648794599807136,0.008920748486218037,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
