mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0.1348574638366699,0.003139514518192125,0.015525627136230468,0.0015114690145646987,gini,{'criterion': 'gini'},0.840757808499744,0.8643113159242192,0.8607270865335381,0.8668714797747056,0.8642418032786885,0.859381898802179,0.009515018838170986,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5237366003062787,0.5705024311183144,0.5540983606557377,0.5737704918032787,0.5634266886326195,0.5571069145032458,0.017998241495894608,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5588235294117647,0.5770491803278689,0.5540983606557377,0.5737704918032787,0.5606557377049181,0.5648794599807136,0.008920748486218037,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.14282746315002443,0.008960264081422606,0.015463304519653321,0.0014998615905013285,entropy,{'criterion': 'entropy'},0.86226318484383,0.8571428571428571,0.8520225294418843,0.8745519713261649,0.8806352459016393,0.8653231577312752,0.01070344345701462,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5611745513866232,0.5507246376811594,0.5175292153589316,0.5963756177924218,0.6161449752883031,0.5683897995014878,0.034683366637805774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5620915032679739,0.5606557377049181,0.5081967213114754,0.5934426229508196,0.6131147540983607,0.5675002678667094,0.03562779842520886,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
