mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0.05166983604431152,0.0011890120941790755,0.005344772338867187,0.000197457605096904,1,{'min_samples_leaf': 1},0.840757808499744,0.8643113159242192,0.8607270865335381,0.8668714797747056,0.8642418032786885,0.859381898802179,0.009515018838170986,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5237366003062787,0.5705024311183144,0.5540983606557377,0.5737704918032787,0.5634266886326195,0.5571069145032458,0.017998241495894608,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5588235294117647,0.5770491803278689,0.5540983606557377,0.5737704918032787,0.5606557377049181,0.5648794599807136,0.008920748486218037,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04992232322692871,0.0016570033313457837,0.005381727218627929,0.00034575306157222455,2,{'min_samples_leaf': 2},0.8668714797747056,0.8653353814644137,0.8612391193036354,0.8704557091653866,0.8739754098360656,0.8675754199088412,0.004357016102206558,6,0.9788759441812828,0.9806682883113558,0.9782358212776853,0.9764434771476124,0.9770865335381465,0.9782620128912164,0.0014735388008035647,0.5578231292517006,0.548885077186964,0.5270506108202443,0.5660377358490566,0.5714285714285714,0.5542450249073074,0.015591089315419445,7,0.9293966623876765,0.9354424967935014,0.9265975820379966,0.9207579672695951,0.9227449287872248,0.926987927455199,0.00518169002983529,0.5359477124183006,0.5245901639344263,0.49508196721311476,0.5409836065573771,0.5377049180327869,0.5268616736312011,0.01682064526637972,7,0.8901639344262295,0.895986895986896,0.8787878787878788,0.8755118755118755,0.8755118755118755,0.8831924920449511,0.008362800245202867
0.04558529853820801,0.0011545099464213616,0.005082035064697265,0.00012796470421860915,5,{'min_samples_leaf': 5},0.8704557091653866,0.8678955453149002,0.869431643625192,0.8817204301075269,0.8790983606557377,0.8737203377737487,0.005583968339939477,5,0.9464857252592498,0.9496863397772373,0.9490462168736398,0.9491742414543592,0.9482846902201741,0.9485354427169321,0.001118725755534037,0.571912013536379,0.5567010309278351,0.567062818336163,0.5911504424778761,0.5958904109589042,0.5765433432474315,0.014783256086765397,5,0.8171478565179353,0.8305304010349288,0.8285960378983634,0.8285097192224622,0.8264604810996563,0.8262488991546691,0.004729172655060193,0.5522875816993464,0.5311475409836065,0.5475409836065573,0.5475409836065573,0.5704918032786885,0.5498017786349512,0.012589355085206564,6,0.7655737704918033,0.7886977886977887,0.7878787878787878,0.7854217854217854,0.7878787878787878,0.7830901840737905,0.008826865718280228
0.043501996994018556,0.0013691066499362486,0.005045890808105469,0.00035269137191918255,10,{'min_samples_leaf': 10},0.8735279057859703,0.8817204301075269,0.8812083973374296,0.8919610855094726,0.891905737704918,0.8840647112890634,0.007050005318314167,4,0.9281782102163615,0.930354628088593,0.9302266035078736,0.92856228395852,0.9313876088069637,0.9297418669156624,0.0011962734150446671,0.5719237435008665,0.5982608695652174,0.5871886120996441,0.6355785837651122,0.608534322820037,0.6002972263501756,0.02141803438609261,4,0.7559808612440191,0.7580071174377224,0.7621126145787865,0.752,0.7605004468275246,0.7577202080176105,0.003545458707070275,0.5392156862745098,0.5639344262295082,0.5409836065573771,0.6032786885245902,0.5377049180327869,0.5570234651237544,0.02503959818905005,5,0.7122950819672131,0.6977886977886978,0.714987714987715,0.6928746928746928,0.696969696969697,0.7029831769176031,0.00890108436180661
0.039742565155029295,0.0015720858912779473,0.004996013641357422,0.0002149023869573501,20,{'min_samples_leaf': 20},0.8827444956477215,0.8919610855094726,0.8950332821300563,0.901689708141321,0.8960040983606558,0.8934865339578455,0.006224805332535119,3,0.9180642683395212,0.9197285878888747,0.9202406862117527,0.9163999487901677,0.9185867895545314,0.9186040561569696,0.001348546466392358,0.6058519793459552,0.6291739894551845,0.6345811051693404,0.6595744680851063,0.6329113924050633,0.6324185868921299,0.01708024165508319,2,0.7165633303808681,0.7243956043956044,0.72,0.704658525554048,0.7241977450130095,0.7179630410687059,0.0072576570462494815,0.5751633986928104,0.5868852459016394,0.5836065573770491,0.6098360655737705,0.5737704918032787,0.5858523518697096,0.01297346560257188,2,0.6631147540983606,0.6748566748566749,0.6560196560196561,0.638001638001638,0.6838656838656839,0.6631716813684028,0.015808014439305455
0.03498034477233887,0.0010005355636189279,0.004864883422851562,0.00012533566514621636,50,{'min_samples_leaf': 50},0.8924731182795699,0.8904249871991807,0.9073220686123912,0.910394265232975,0.9067622950819673,0.9014753468812167,0.008304620999699044,1,0.9108948918192293,0.9116630393035463,0.9089745231084368,0.9078223018819613,0.9098822324628776,0.9098473977152104,0.0013607303147859394,0.6328671328671329,0.6123188405797102,0.6678899082568808,0.6835443037974683,0.6591760299625468,0.6511592430927478,0.025440732494483604,1,0.6867686768676867,0.6857923497267759,0.6835781041388518,0.6666666666666666,0.6788321167883211,0.6803275828376605,0.007358998675379126,0.5915032679738562,0.5540983606557377,0.5967213114754099,0.6196721311475409,0.5770491803278689,0.5878088503160827,0.021727940364822684,1,0.6254098360655738,0.6167076167076168,0.628992628992629,0.5896805896805897,0.6093366093366094,0.6140254561566036,0.013967620857346805
0.03191409111022949,0.0009475907911619982,0.005381202697753907,0.0006720926389692018,100,{'min_samples_leaf': 100},0.8929851510496671,0.8894009216589862,0.8981054787506401,0.9083461341525858,0.9016393442622951,0.898095405974835,0.0066233796681001945,2,0.9084624247855588,0.9053898348482908,0.9029573678146204,0.9042376136218154,0.9065540194572452,0.9055202521055061,0.0018950251209977546,0.6402753872633391,0.6029411764705882,0.6105675146771037,0.6786355475763016,0.6293436293436293,0.6323526510661923,0.026659172812827422,3,0.6843267108167771,0.6564388656438865,0.643796992481203,0.6514445479962722,0.6591970121381886,0.6590408258152655,0.01368392094854822,0.6078431372549019,0.5377049180327869,0.5114754098360655,0.6196721311475409,0.5344262295081967,0.5622243651558984,0.04319887564281464,4,0.6352459016393442,0.5782145782145782,0.561015561015561,0.5724815724815725,0.5782145782145782,0.5850344383131268,0.025879308105543133
